Source,Recording ID (if noted),Year,Date,Subpopulation (if specified),Province/State,Latitude,Longitude,Introductory Notes (if noted),Terminal Strophe type,Recordist
Avichorus,2967,2015,20/06/2015,,Northwest Territories,61.5259,-117.224,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2975,2015,20/06/2015,,Northwest Territories,61.5713,-117.15,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2979,2015,20/06/2015,,Northwest Territories,61.5992,-117.141,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2984,2015,20/06/2015,,Northwest Territories,61.632,-117.118,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,2998,2015,19/06/2015,,Northwest Territories,61.1922,-117.524,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3003,2015,19/06/2015,,Northwest Territories,61.1565,-117.529,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3005,2015,19/06/2015,,Northwest Territories,61.1423,-117.519,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3008,2015,19/06/2015,,Northwest Territories,61.1242,-117.5,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3013,2015,19/06/2015,,Northwest Territories,61.0878,-117.499,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3018,2015,19/06/2015,,Northwest Territories,61.0739,-117.548,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3030,2015,19/06/2015,,Northwest Territories,61.1227,-117.692,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3033,2015,19/06/2015,,Northwest Territories,61.1362,-117.729,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3035,2015,19/06/2015,,Northwest Territories,61.1413,-117.756,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3043,2015,19/06/2015,,Northwest Territories,61.1345,-117.874,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3044,2015,27/06/2015,,Northwest Territories,61.1433,-119.842,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3049,2015,27/06/2015,,Northwest Territories,61.1453,-119.775,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3051,2015,27/06/2015,,Northwest Territories,61.1511,-119.748,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3055,2015,27/06/2015,,Northwest Territories,61.1518,-119.69,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3059,2015,27/06/2015,,Northwest Territories,61.1396,-119.636,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3062,2015,27/06/2015,,Northwest Territories,61.1423,-119.596,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3074,2015,27/06/2015,,Northwest Territories,61.1458,-119.424,Ascending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3092,2015,27/06/2015,,Northwest Territories,61.1451,-119.152,Descending,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3780,2015,17/06/2015,,Quebec,47.481,-76.7652,,Doublet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3777,2015,17/06/2015,,Quebec,47.4946,-76.7426,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3783,2015,17/06/2015,,Quebec,47.4634,-76.7793,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3787,2015,17/06/2015,,Quebec,47.4362,-76.7846,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3797,2015,17/06/2015,,Quebec,47.3759,-76.8164,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3797,2015,17/06/2015,,Quebec,47.3759,-76.8164,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3807,2015,17/06/2015,,Quebec,47.0869,-76.5304,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3814,2015,17/06/2015,,Quebec,47.1068,-76.4885,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3819,2015,17/06/2015,,Quebec,47.1119,-76.4422,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3825,2015,17/06/2015,,Quebec,47.144,-76.4527,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3827,2015,10/6/15,,Quebec,46.9654,-77.0209,Descending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3829,2015,10/6/15,,Quebec,46.9652,-77.0425,Monotone,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3830,2015,10/6/15,,Quebec,46.9634,-77.0507,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3835,2015,10/6/15,,Quebec,46.9725,-77.0978,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Avichorus,3836,2015,10/6/15,,Quebec,46.9759,-77.1071,Ascending,Triplet,"AviChorus, Canadian Wildlife Service Audio Surveys"
Macaulay Library,ML15577,1951,18/06/1951,,New York,43.9731,-73.8321,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15578,1951,19/06/1951,,New York,43.9948,-73.8313,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15579,1951,19/06/1951,,New York,43.9948,-73.8313,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15580,1951,30/06/1951,,New York,44.4314,-74.4118,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15581,1951,20/06/1951,,New York,44.4314,-74.4118,Descending,Triplet,Arthur Allen
Macaulay Library,ML66742,1951,30/05/1951,,Ontario,45.8372,-78.3791,Ascending,Triplet,William Gunn
Macaulay Library,ML66743,1951,18/06/1951,,Ontario,45.8372,-78.3791,Ascending,Triplet,William Gunn
Macaulay Library,ML15572,1952,24/04/1952,,New York,42.444,-76.5019,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15573,1952,29/04/1952,,New York,42.444,-76.5019,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15574,1952,16/05/1952,,New York,42.444,-76.5019,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15575,1952,16/05/1952,,New York,42.444,-76.5019,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15576,1952,10/6/52,,Massachusetts,42.6376,-73.1662,Ascending,Triplet,Peter Kellogg
Macaulay Library,ML15565,1953,2/6/53,,Quebec,49.2213,-68.1504,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15566,1953,24/06/1953,,Quebec,48.9474,-66.1224,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15568,1953,26/06/1953,,Quebec,48.9474,-66.1224,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15570,1953,26/06/1953,,Quebec,48.9474,-66.1224,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15571,1953,29/06/1953,,Vermont,44.5437,-72.8143,Descending,Triplet,Arthur Allen
Macaulay Library,ML66744,1953,18/06/1953,,Ontario,46.3679,-79.9247,Descending,Triplet,William Gunn
Macaulay Library,ML15562,1954,6/6/54,,Manitoba,53.8255,-101.2476,Ascending,Triplet,Arthur Allen
Macaulay Library,ML15563,1954,7/6/54,,Manitoba,53.8255,-101.2476,Ascending,Triplet,Peter Kellogg
Macaulay Library,ML15564,1954,9/6/54,,Manitoba,50.8553,-100.222,Ascending,Triplet,Arthur Allen
Macaulay Library,ML66745,1954,19/06/1954,,Ontario,45.8372,-78.3791,Descending,Triplet,William Gunn
Macaulay Library,ML15582,1955,27/04/1955,,New York,42.444,-76.5019,Ascending,Triplet,Peter Kellogg
Macaulay Library,ML15583,1956,1/5/56,,New York,42.9981,-78.1875,Descending,Triplet,R.O Monaghan
Macaulay Library,ML43015,1956,12/7/56,,Quebec,46.8027,-71.3334,Ascending,Triplet,William Gunn
Macaulay Library,ML66751,1956,10/7/56,,Quebec,46.8027,-71.3334,Ascending,Triplet,William Gunn
Macaulay Library,ML15584,1957,20/07/1957,,Quebec,48.05,-65.4833,Descending,Triplet,Robert Robinson
Macaulay Library,ML15585,1957,24/07/1957,,Vermont,44.4631,-71.682,Ascending,Triplet,Robert Robinson
Macaulay Library,ML66752,1957,18/06/1957,,Quebec,48.181,-65.8874,Ascending,Triplet,William Gunn
Macaulay Library,ML66753,1957,4/7/57,,Ontario,47.8493,-81.3561,Descending,Triplet,William Gunn
Macaulay Library,ML66754,1957,5/7/57,,Ontario,47.8493,-81.3561,Descending,Triplet,William Gunn
Macaulay Library,ML66755,1957,5/7/57,,Ontario,47.8493,-81.3561,Ascending,Triplet,William Gunn
Macaulay Library,ML66756,1957,8/7/57,,Ontario,47.8493,-81.3561,Descending,Triplet,William Gunn
Macaulay Library,ML66757,1958,8/5/58,,Ontario,45.8372,-78.3791,Descending,Triplet,William Gunn
Macaulay Library,ML66758,1958,11/5/58,,Ontario,45.8372,-78.3791,Descending,Triplet,William Gunn
Macaulay Library,ML66759,1958,22/05/1958,,Ontario,51.2731,-80.64,Ascending,Triplet,William Gunn
Macaulay Library,ML66760,1958,26/05/1958,,Ontario,51.2731,-80.64,Ascending,Triplet,William Gunn
Macaulay Library,ML66761,1958,27/05/1958,,Ontario,51.2731,-80.64,Descending,Triplet,William Gunn
Macaulay Library,ML66764,1958,7/7/58,,Ontario,47.8493,-81.3561,Ascending,Triplet,William Gunn
Macaulay Library,ML66765,1960,2/6/60,,Ontario,47.8493,-81.3561,Descending,Triplet,William Gunn
Macaulay Library,ML66768,1960,28/06/1960,,Ontario,50.0978,-91.922,Descending,Triplet,William Gunn
Macaulay Library,ML66769,1960,30/06/1960,,Ontario,50.0978,-91.922,Descending,Triplet,William Gunn
Macaulay Library,ML66770,1960,5/7/60,,Ontario,53.7586,-90.0764,Ascending,Triplet,William Gunn
Macaulay Library,ML66771,1960,5/7/60,,Ontario,53.7586,-90.0764,Ascending,Triplet,William Gunn
Macaulay Library,ML66772,1960,6/7/60,,Ontario,50.0978,-91.922,Ascending,Triplet,William Gunn
Macaulay Library,ML66773,1960,6/7/60,,Ontario,50.0978,-91.922,Descending,Triplet,William Gunn
Macaulay Library,ML66774,1960,6/7/60,,Ontario,49.4333,-94.0138,Ascending,Triplet,William Gunn
Macaulay Library,ML66776,1960,13/07/1960,,New York,44.3659,-73.9026,Ascending,Triplet,William Gunn
Macaulay Library,ML66777,1960,13/07/1960,,New York,44.3659,-73.9026,Ascending,Triplet,William Gunn
Macaulay Library,ML66778,1960,14/07/1960,,New York,44.3659,-73.9026,Ascending,Triplet,William Gunn
Macaulay Library,ML66779,1960,14/07/1960,,New York,44.3659,-73.9026,Ascending,Triplet,William Gunn
Macaulay Library,ML66780,1960,14/07/1960,,New York,44.3659,-73.9026,Ascending,Triplet,William Gunn
Macaulay Library,ML66781,1960,17/07/1960,,Vermont,44.5437,-72.8143,Ascending,Triplet,William Gunn
Macaulay Library,ML15590,1962,4/6/62,,Vermont,44.5437,-72.8143,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15592,1962,4/6/62,,Vermont,44.5437,-72.8143,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15593,1962,5/6/62,,New Hampshire,44.7814,-71.1379,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15596,1962,12/6/62,,Maine,44.3924,-68.3021,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15598,1962,12/6/62,,Maine,44.3924,-68.3021,Descending,Triplet,Robert C Stein
Macaulay Library,ML66783,1962,10/6/62,,British Columbia,53.9171,-122.7497,Ascending,Triplet,William Gunn
Macaulay Library,ML66784,1962,10/6/62,,Alberta,55.1699,-118.7986,Ascending,Triplet,William Gunn
Macaulay Library,ML66785,1962,10/6/62,,British Columbia,53.9171,-122.7497,Ascending,Triplet,William Gunn
Macaulay Library,ML66786,1962,10/6/62,,Alberta,55.1699,-118.7986,Ascending,Triplet,William Gunn
Macaulay Library,ML15599,1963,13/06/1963,,Michigan,46.6015,-85.1933,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15600,1963,19/06/1963,,Minnesota,47.9032,-91.8671,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15601,1963,20/06/1963,,Ontario,50.0978,-91.922,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15602,1963,23/06/1963,,Ontario,47.8423,-83.4026,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15606,1963,25/06/1963,,Ontario,43.7325,-79.7773,Descending,Triplet,Robert C Stein
Macaulay Library,ML15607,1963,28/06/1963,,Ontario,51.2731,-80.64,Ascending,Triplet,Robert C Stein
Macaulay Library,ML15608,1963,30/06/1963,,Quebec,47.9791,-77.423,Descending,Triplet,Robert C Stein
Macaulay Library,ML15610,1963,1/7/63,,Quebec,48.3456,-67.0539,Descending,Triplet,Robert C Stein
Macaulay Library,ML15611,1963,1/7/63,,Quebec,48.3456,-67.0539,Descending,Triplet,Robert C Stein
Macaulay Library,ML66788,1963,22/06/1963,,Ontario,45.8372,-78.3791,Descending,Triplet,William Gunn
Macaulay Library,ML66789,1963,23/06/1963,,Ontario,45.8372,-78.3791,Ascending,Triplet,William Gunn
Macaulay Library,ML66791,1971,15/06/1971,,Ontario,45.8372,-78.3791,Ascending,Triplet,William Gunn
Macaulay Library,ML66792,1971,16/06/1971,,Ontario,45.8372,-78.3791,Descending,Triplet,Christopher Gunn
Macaulay Library,ML66793,1977,21/05/1977,,Alberta,50.2227,-111.7687,Ascending,Triplet,William Gunn
Macaulay Library,ML18735,1980,15/06/1980,,Alberta,53.5428,-113.9034,Ascending,Triplet,Oliver Hewitt
Macaulay Library,ML26122,1980,23/03/1980,,New York,40.6057,-73.8713,Ascending,Triplet,Thomas Davis
Macaulay Library,ML36984,1986,14/06/1986,,Maine,44.6166,-66.6,Descending,Triplet,Charles Duncan
Macaulay Library,ML73982,1992,3/6/92,,Michigan,46.6274,-85.0374,Ascending,Triplet,Geoffrey Keller
Macaulay Library,ML73984,1992,3/6/92,,Michigan,46.6274,-85.0374,Ascending,Triplet,Geoffrey Keller
Macaulay Library,ML73990,1992,4/6/92,,Michigan,46.6274,-85.0374,Descending,Triplet,Geoffrey Keller
Macaulay Library,ML98806,1992,1/6/92,,Michigan,46.6274,-85.0374,Ascending,Triplet,Geoffrey Keller
Macaulay Library,ML98808,1992,1/6/92,,Michigan,46.6274,-85.0374,Descending,Triplet,Geoffrey Keller
Macaulay Library,ML98816,1992,1/6/92,,Michigan,46.6274,-85.0374,Ascending,Triplet,Geoffrey Keller
Macaulay Library,ML77095,1996,11/6/96,,New York,43.7897,-74.2128,Ascending,Triplet,Curtis Marantz
Macaulay Library,ML84752,1997,3/4/97,,Maryland,39.4166,-77.2083,Ascending,Triplet,Wilbur Hershberger
Macaulay Library,ML100883,1999,31/05/1999,,New York,43.7669,-74.8172,Descending,Triplet,Wilbur Hershberger
Macaulay Library,ML107292,2000,26/03/2000,,Maryland,39.1667,-77.2083,Ascending,Triplet,Wilbur Hershberger
Macaulay Library,ML117995,2004,6/6/04,,New York,44.2033,-74.6619,Ascending,Triplet,Benjamin Clock
Macaulay Library,ML146267,2005,26/06/2005,,Manitoba,51.6667,-100.9167,Descending,Doublet,Mark Robbins
Macaulay Library,ML133972,2005,3/7/05,,New York,37.3541,-121.9552,Ascending,Triplet,Michael Andersen
Macaulay Library,ML140282,2008,5/7/08,,Vermont,43.5874,-73.1307,Descending,Triplet,Hope Batcheller
Macaulay Library,ML219779,2009,8/6/09,,New York,42.6658,-76.3468,Descending,Triplet,Bob Mcguire
Macaulay Library,ML219798,2009,15/06/2009,,New York,44.485,-74.4034,Ascending,Triplet,Bob Mcguire
Macaulay Library,ML219799,2009,15/06/2009,,New York,44.485,-74.4034,Descending,Triplet,Bob Mcguire
Macaulay Library,ML224605,2009,16/06/2009,,New York,44.4805,-74.4072,Ascending,Triplet,Bob Mcguire
Macaulay Library,ML224609,2009,16/06/2009,,New York,44.4853,-74.4022,Ascending,Triplet,Bob Mcguire
Macaulay Library,ML224610,2009,16/06/2009,,New York,44.4854,-74.4022,Descending,Triplet,Bob Mcguire
Macaulay Library,ML136579,2011,2/7/11,,New York,44.4818,-74.4088,Descending,Triplet,Sean O'Brien
Macaulay Library,ML136588,2011,6/7/11,,New York,37.3541,-121.9552,Descending,Triplet,Sean O'Brien
Macaulay Library,ML169021,2012,7/6/12,,New York,44.51041,-73.88525,Descending,Triplet,Matthew Medler
Macaulay Library,ML169021,2012,7/6/12,,New York,44.5104,-73.8852,Descending,Triplet,Matthew Medler
Macaulay Library,ML205318,2012,7/6/12,,Massachusetts,42.3566,-73.1796,Ascending,Triplet,David Kazdan
Macaulay Library,ML205319,2012,7/6/12,,Massachusetts,42.3566,-73.1795,Ascending,Triplet,Laura Gooch
Macaulay Library,ML29804391,2012,31/05/2012,,Vermont,44.6433,-72.6314,Ascending,Triplet,Paul Marvin
Macaulay Library,ML20752341,2015,3/11/15,,Georgia,32.8416,-83.6804,Ascending,Triplet,Anne Armstrong
Macaulay Library,ML21866961,2015,12/12/15,,North Carolina,36.1735,-79.8356,Ascending,Triplet,Martin Wall
Macaulay Library,ML39901471,2015,7/7/15,,New York,43.6843,-74.7468,Descending,Triplet,Michael Andersen
Macaulay Library,ML39902541,2015,7/7/15,,New York,43.6843,-74.7468,Descending,Triplet,Michael Andersen
Macaulay Library,ML39908121,2015,7/7/15,,New York,43.6733,-74.7013,Ascending,Triplet,Michael Andersen
Macaulay Library,ML47699151,2015,12/4/15,,Pennsylvania,40.1422,-75.3457,Ascending,Triplet,Brian Henderson
Macaulay Library,ML26983461,2016,12/4/16,,Tennessee,35.8856,-84.1208,Descending,Doublet,Colin Sumrall
Macaulay Library,ML2701728,2016,13/04/2016,,California,37.4321,-122.1661,Descending,Doublet,Robert Furrow
Macaulay Library,ML27192051,2016,15/04/2016,,Tennessee,35.8856,-84.1208,Ascending,Doublet,Colin Sumrall
Macaulay Library,ML27192071,2016,15/04/2016,,Tennessee,35.8856,-84.1201,Ascending,Doublet,Colin Sumrall
Macaulay Library,ML28196461,2016,3/5/16,,Ohia,39.8062,-82.7593,Descending,Doublet,Jeffery Roth
Macaulay Library,ML29893601,2016,1/6/16,,British Columbia,50.9737,-118.2015,Ascending,Doublet,John Woods
Macaulay Library,ML31612451,2016,12/7/16,,New York,44.3095,-73.9371,Descending,Doublet,Glen Chapman
Macaulay Library,ML34904071,2016,25/06/2016,,Vermont,43.45,-73.0364,Descending,Doublet,Roy Pilcher
Macaulay Library,ML38458241,2016,28/10/2016,,North Carolina,36.2145,-81.6465,Ascending,Doublet,Wilcox Family
Macaulay Library,ML39355611,2016,8/11/16,,North Carolina,36.2144,-81.6465,Descending,Doublet,Wilcox Family
Macaulay Library,ML47740971,2016,5/6/16,,Alberta,55.2356,-114.062,Descending,Doublet,Laura Gooch
Macaulay Library,ML49064811,2016,12/6/16,,Alberta,55.6359,-114.5319,Ascending,Doublet,Laura Gooch
Macaulay Library,ML54838341,2016,19/06/2016,,Alberta,56.6023,-110.2448,Descending,Doublet,Laura Gooch
Macaulay Library,ML27522691,2016,23/04/2016,,North Carolina,36.1726,-79.5561,Ascending,Triplet,Martin Wall
Macaulay Library,ML31406421,2016,16/07/2016,,New York,42.6564,-76.3263,Ascending,Triplet,Jay Mcgowan
Macaulay Library,ML31612451,2016,12/7/16,,New York,44.3095,-73.9371,Descending,Triplet,Glen Chapman
Macaulay Library,ML31716761,2016,17/04/2016,,Vermont,44.9523,-72.8753,Descending,Triplet,Craig Provost
Macaulay Library,ML38701321,2016,31/10/2016,,Maryland,39.6433,-76.3403,Ascending,Triplet,Dominique Bayne
Macaulay Library,ML39355611,2016,8/11/16,,North Carolina,36.2144,-81.6465,Descending,Triplet,Wilcox Family
Macaulay Library,ML39355641,2016,8/11/16,,North Carolina,36.2144,-81.6465,Descending,Triplet,Wilcox Family
Macaulay Library,ML41194381,2016,28/11/2016,,North Carolina,35.0383,-80.7355,Ascending,Triplet,Peter Quadarella
Macaulay Library,ML41694471,2016,3/12/16,,Tennessee,35.9511,-84.2392,Ascending,Triplet,Colin Sumrall
Macaulay Library,ML52836791,2017,30/03/2017,,South Carolina,35.10519,-81.26941,Descending,Doublet,Steven Biggers
Macaulay Library,ML54188011,2017,11/4/17,,Washington,47.66387,-122.42153,Descending,Doublet,Kevin Kincaid
Macaulay Library,ML54340501,2017,12/4/17,,Missouri,38.36801,-91.24716,Descending,Doublet,Jack Foreman
Macaulay Library,ML54398891,2017,13/04/2017,,British Columbia,53.25544,-123.07508,Ascending,Doublet,Carey Bergman
Macaulay Library,ML55530421,2017,23/04/2017,,Virginia,37.6781,-77.9464,Descending,Doublet,Darrell Peterson
Macaulay Library,ML56104121,2017,28/04/2017,,New York,43.3201,-77.7264,Monotone,Doublet,Nick Kachala
Macaulay Library,ML56998831,2017,6/5/17,,Minnesota,46.7393,-92.0611,Ascending,Doublet,John Richardson
Macaulay Library,ML51018801,2017,12/3/17,,Virginia,37.6909,-78.8823,Ascending,Triplet,Kelly Krechmer
Macaulay Library,ML52577121,2017,25/03/2017,,North Carolina,36.21446,-81.64652,Descending,Triplet,Wilcox Family
Macaulay Library,ML52837721,2017,30/03/2017,,Ohio,41.01807,-81.5193,Descending,Triplet,Dennis Mersky
Macaulay Library,ML54362381,2017,13/04/2017,,Virginia,38.58107,-77.76089,Ascending,Triplet,Kelly Krechmer
Macaulay Library,ML54492741,2017,14/04/2017,,South Carolina,35.10519,-81.26941,Ascending,Triplet,Steven Biggers
Macaulay Library,ML54547061,2017,14/04/2017,,New York,40.77712,-73.96957,Ascending,Triplet,Alexis Lamek
Macaulay Library,ML54554911,2017,15/04/2017,,Virginia,38.6217,-77.7228,Descending,Triplet,Kelly Krechmer
Macaulay Library,ML54610761,2017,15/04/2017,,Virginia,38.53668,-77.9358,Descending,Triplet,Kelly Krechmer
Macaulay Library,ML55055931,2017,17/04/2017,,North Carolina,36.1384,-81.6723,Ascending,Triplet,Wilcox Family
Macaulay Library,ML55350731,2017,10/4/17,,Georgia,33.9055,-84.3736,Ascending,Triplet,Eric Cormier
Macaulay Library,ML55593151,2017,24/04/2017,,Maine,44.2261,-69.7787,Ascending,Triplet,Jeff Wella
Macaulay Library,ML56021031,2017,29/04/2017,,New Jersey,40.5039,-74.4958,Descending,Triplet,Sam Wijeratne
Macaulay Library,ML57168021,2017,18/04/2017,,New York,42.4749,-76.4569,Descending,Triplet,Jay Mcgowan
Macaulay Library,ML102438111,2018,5/26/18,Nipissing,Ontario,46.2242,-80.2741,Descending,Doublet,Tim Schadel
Macaulay Library,ML103073311,2018,6/3/18,Fort McMurray,Alberta,56.7412,-111.442,Descending,Doublet,Blaine Carnes
Macaulay Library,ML103860591,2018,6/6/18,Saginaw,Michigan,43.3912,-83.9858,Ascending,Doublet,Jason Parrish
Macaulay Library,ML104284141,2018,6/13/18,Huron,Ontario,43.3542,-81.5596,Ascending,Doublet,Ben Evans
Macaulay Library,ML104303161,2018,6/13/18,Addison,Vermont,43.9579,-73.0113,Descending,Doublet,Roy Pilcher
Macaulay Library,ML104970781,2018,5/9/18,Houghton,Michigan,46.5486,-88.9321,Descending,Doublet,Damon Haan
Macaulay Library,ML105954241,2018,6/29/18,Fort MacLeod,Alberta,49.4189,-114.1181,Descending,Doublet,Pat Lucas
Macaulay Library,ML105954241,2018,6/29/18,Fort MacLeod,Alberta,49.4189,-114.1181,Descending,Doublet,Pat Lucas
Macaulay Library,ML106300881,2018,6/25/18,Caribou,British Columbia,51.9814,-122.6151,Descending,Doublet,John Woods
Macaulay Library,ML106497711,2018,7/4/18,Whitehorse,Yukon,60.7342,-135.0666,Ascending,Doublet,Cameron Eckert
Macaulay Library,ML106877561,2018,6/28/18,Vilas,Wisconsin,45.9912,-89.4603,Ascending,Doublet,Brian Collins
Macaulay Library,ML106877611,2018,6/28/18,Vilas,Wisconsin,45.9912,-89.4603,Descending,Doublet,Brian Collins
Macaulay Library,ML106961551,2018,7/9/18,Middlesex,Ontario,42.972,-81.3248,Ascending,Doublet,Laure Neish
Macaulay Library,ML121581051,2018,5/27/18,La Haute-Côte-Nord,Quebec,48.158,-69.665,Descending,Doublet,Jocelyn Lauzon
Macaulay Library,ML122289641,2018,5/3/18,Stark,Ohio,40.9834,-81.3132,Ascending,Doublet,Kent Miller
Macaulay Library,ML93553411,2018,4/8/18,Milwaukee,Wisconsin,43.1306,-87.9347,Descending,Doublet,Gustav Holtz
Macaulay Library,ML93822501,2018,4/8/18,Spencer,Indiana,37.8472,-87.1508,Ascending,Doublet,John Meredig
Macaulay Library,ML94043581,2018,4/10/18,San Bernardino,California,34.0537,-117.268,Ascending,Doublet,Michael Woodruff
Macaulay Library,ML94120091,2018,4/12/18,Benton,Oregon,44.5832,-123.299,Ascending,Doublet,Hendrik Herlyn
Macaulay Library,ML94266321,2018,4/13/18,Kendall,Illinois,41.6685,-88.5256,Ascending,Doublet,Charles Shields
Macaulay Library,ML94266321,2018,4/13/18,Kendall,Illinois,41.6685,-88.5256,Descending,Doublet,Charles Shields
Macaulay Library,ML94746021,2018,4/12/18,North Chagrin Reservation,Ohio,41.5804,-81.4158,Descending,Doublet,Gustino Lanese
Macaulay Library,ML95630741,2018,4/12/18,Williamson,Tennessee,35.9206,-86.8627,Descending,Doublet,Carole Swann
Macaulay Library,ML95939711,2018,4/22/18,Benton,Oregon,44.5454,-123.2581,Descending,Doublet,Kai Frueh
Macaulay Library,ML96722551,2018,4/27/18,Hamilton,Ohio,39.1485,-84.5146,Ascending,Doublet,William Hull
Macaulay Library,ML97782401,2018,4/30/18,Ottawa,Michigan,42.9459,-85.8806,Descending,Doublet,Lisa Casler
Macaulay Library,ML102373331,2018,5/27/18,King's,Nova Scotia,45.0794,-64.5454,Descending,Triplet,Devin Johnstone
Macaulay Library,ML103667581,2018,6/6/18,La Haute-Gaspésie,Quebec,48.9127,-66.1234,Ascending,Triplet,Raphaël Nussbaumer
Macaulay Library,ML103786851,2018,6/9/18,,District of Columbia,38.9468,-77.0698,Descending,Triplet,Reid Rumelt
Macaulay Library,ML104526071,2018,6/15/18,Franklin,Maine,44.6503,-70.348,Descending,Triplet,Glenn Hodgkins
Macaulay Library,ML104716561,2018,6/16/18,Hancock,Maine,44.3443,-68.0561,Descending,Triplet,Phil Green
Macaulay Library,ML105044581,2018,6/16/18,Montgomery,Pennsylvania,40.2269,-75.2669,ascending,Triplet,August Mirabella
Macaulay Library,ML105213831,2018,5/26/18,Hamilton,New York,43.9971,-74.7386,Ascending,Triplet,Glen Chapman
Macaulay Library,ML105680731,2018,6/16/18,Essex,New York,43.8147,-73.5869,ascending,Triplet,Malinda Chapman
Macaulay Library,ML105916381,2018,6/14/18,Hancock,Maine,44.3443,-68.0561,ascending,Triplet,Laura Gooch
Macaulay Library,ML106441141,2018,6/25/18,Penobscot,Maine,44.8674,-68.727,Descending,Triplet,Louise Venne
Macaulay Library,ML107795761,2018,6/18/18,Hancock,Maine,44.3443,-68.0561,Descending,Triplet,Laura Gooch
Macaulay Library,ML108297581,2018,6/15/18,Hancock,Maine,44.364,-68.0389,Descending,Triplet,David Kazdan
Macaulay Library,ML120334251,2018,5/29/18,Sept-Rivières,Quebec,50.3225,-66.7726,Ascending,Triplet,Jocelyn Lauzon
