"","recording","Source","Year","Date","Subpopulation..if.specified.","Province.State","Latitude","Longitude","Introductory.Notes..if.noted.","Terminal.Strophe.type","Recordist","file.name","max_min_ratio","log_max_min_ratio","min_max_ratio","note_number","mid_to_long_ratio","max_mean_int","min_mean_int","med_note_durs","long_note_durs","short_note_durs","max_note_dur","max_onset_interval_dur","max_mean_dur","min_mean_dur","min_max_dur_ratio","remainder","PC1","PC2","PC3","PC4","poetry","prob_assignment"
"107","ML15608","Macaulay Library",1963,"30/06/1963","","Quebec",47.9791,-77.423,"Descending","Triplet","Robert C Stein","ML15608_terminal_strophes.wav",1.20297951582868,0.184801409273738,0.831269349845201,6,0.933774834437086,0.175110282258065,0.145563810483871,0.114661995967742,0.122794052419355,0.0609904233870968,0.125233669354839,0.226071169354839,0.101921774193548,0.0970425403225806,0.952127659574467,0,-1.02098521579508,-1.06138810359747,0.800091936141254,0.258966375763939,1,0.99982887038215
"108","ML15610","Macaulay Library",1963,"1/7/63","","Quebec",48.3456,-67.0539,"Descending","Triplet","Robert C Stein","ML15610_terminal_strophes.wav",1.0488193539041,0.0476651066762861,0.953453038674033,18,0.965442764578834,0.161855230578768,0.154321361420613,0.119915947075209,0.124208240482823,0.0810170380687094,0.127159192200557,0.239831894150418,0.108738099659548,0.108022717424946,0.99342105263158,0,-1.09996756077802,-1.49601508132517,0.211077587859208,0.194872558238853,1,0.999982287563073
"109","ML15611","Macaulay Library",1963,"1/7/63","","Quebec",48.3456,-67.0539,"Descending","Triplet","Robert C Stein","WTSP74.wav",1.0519801980198,0.0506742909632662,0.950588235294118,9,0.93859649122807,0.171838536494538,0.163347691161867,0.115367676266137,0.122915094339623,0.0598402432969216,0.129384309831182,0.21348411122145,0.106418594836147,0.0905690168818273,0.851063829787235,0,-1.4302797408913,-1.23609052533043,0.34505363228876,0.525965598175425,1,0.999848485038454
"110","ML157055401","Macaulay Library",2019,"5/8/19","","Maine",44.3078,-69.2186,"Descending","Triplet","Fyn Kynd","WTSP27.wav",1.15384615384615,0.143100843640673,0.866666666666667,9,0.945054945054945,0.235826754591454,0.204383187312594,0.184898925537231,0.195648863068466,0.0462247313843078,0.20317381934033,0.328948088455772,0.160926564842579,0.11892118393928,0.738977955911823,0,0.98989548266627,-0.962347518564229,-0.772707245688926,-0.185010840888821,1,0.999877780515191
"111","ML158046011","Macaulay Library",2019,"5/12/19","","Quebec",45.4876,-73.8192,"Descending","Triplet","Julie Tremblay","ML158046011_terminal_strophes.wav",1.03157121879589,0.0310830950583882,0.969395017793594,12,0.930084745762711,0.226254145215021,0.21932964112659,0.176735889233798,0.190021274984858,0.0479079061932163,0.193241974560872,0.293083661417323,0.139563648293963,0.136879731980618,0.980769230769231,0,0.153022516336077,-1.01953587431762,-0.891508141815313,0.182534393194542,1,0.999799306273928
"112","ML158160201","Macaulay Library",2019,"5/8/19","","Ontario",44.2927,-79.1966,"Ascending","Doublet","Andrew Sibbald","WTSP33.wav",2.52307692307692,0.925479157928562,0.396341463414634,7,0.837735849056604,0.26556387283237,0.105253973988439,0.119827601156069,0.143037451830443,0.101205744219653,0.22184299132948,0.296330419075145,0.186218569364162,0.0421015895953757,0.226086956521739,1,1.85668076539502,0.748845216697574,1.1272933580004,0.133916403683282,2,0.999992064963775
"113","ML158343781","Macaulay Library",2019,"5/13/19","","Quebec",45.5064,-75.8141,"UpDown","Triplet","Caroline Biel","ML158343781_terminal_strophes.wav",1.15126050420168,0.140857432716595,0.868613138686132,6,0.995901639344262,0.22210905448718,0.192926842948718,0.196979927884615,0.197790544871795,0.0518794871794871,0.202654246794872,0.296685817307692,0.151315170940171,0.146451469017094,0.967857142857143,0,0.7076993943713,-1.15697248534622,-0.493280112125154,0.384632258510358,1,0.999999535410379
"114","ML160302201","Macaulay Library",2019,"5/22/19","","Yukon",60.7075,-135.0246,"Ascending","Doublet","Cameron Eckert","ML160302201_terminal_strophes.wav",1.08212560386473,0.0789272585896711,0.924107142857143,11,0.589641434262948,0.144985729499468,0.133982348242811,0.0598713391906283,0.101538554978701,0.0377567003904864,0.118124534078807,0.16505071884984,0.0725468028931487,0.0647257720979766,0.892193308550187,2,-2.77542756584096,0.886686769753892,0.442922313472404,0.213461624438622,3,0.980884926565155
"115","ML160553361","Macaulay Library",2019,"5/11/19","","Alberta",53.625,-113.6573,"Descending","Doublet","Scott & Jill Tansowny","ML160553361_terminal_strophes.wav",1.19686411149826,0.179704895902783,0.83551673944687,6,0.503355704697987,0.186578044596913,0.155889079473985,0.061106346483705,0.121397941680961,0.0309605488850772,0.143396226415094,0.195540308747856,0.0738707833047456,0.0684391080617496,0.926470588235294,0,-2.07551977712423,1.6257258630891,0.261441652230701,-0.131551029013133,3,0.998145959208122
"116","ML161672591","Macaulay Library",2019,"5/24/19","","Alberta",55.4806,-114.8982,"Descending","Doublet","Scott & Jill Tansowny","ML161672591_terminal_strophes.wav",1.13701067615658,0.128402604483844,0.879499217527386,6,0.410404624277457,0.173542024013722,0.152630074328188,0.0578473413379074,0.140951972555746,0.0496998284734134,0.158061749571184,0.19065180102916,0.0831046312178387,0.0825614636935392,0.993464052287582,0,-2.27709487740886,2.19919572576639,-0.151684204589794,-0.0971280728853438,3,0.999835773235758
"117","ML162376291","Macaulay Library",2019,"6/2/19","","Quebec",46.6362,-73.7381,"Descending","Doublet","Suzanne Filteau","ML162376291_terminal_strophes.wav",2.32272727272727,0.842742043851343,0.430528375733855,7,0.945525291828794,0.275982482185273,0.118818289786223,0.131240201900238,0.138801365795724,0.121518705463183,0.218733669833729,0.298125890736342,0.18794893111639,0.056708729216152,0.301724137931035,1,1.97442466723011,0.0408613377218391,1.13825714811331,0.339653587065569,2,0.999888316642434
"118","ML163314261","Macaulay Library",2019,"6/8/19","","Maine",44.9344,-70.5083,"Descending","Triplet","Cheryl Ring","ML163314261_terminal_strophes.wav",1.46315789473684,0.380597041530152,0.683453237410071,6,0.901869158878505,0.225536211699164,0.154143454038997,0.156577298050139,0.173614206128134,0.0576009749303621,0.186594707520891,0.316399721448468,0.134672701949861,0.123855617455896,0.919678714859437,0,1.05673686325456,-0.459649431765752,0.192220047360557,-0.360957851505974,1,0.998988976754832
"119","ML163438911","Macaulay Library",2019,"6/9/19","","Nova Scotia",45.3407,-62.6664,"Descending","Triplet","Mark Brennan","ML163438911_terminal_strophes.wav",1.16701030927835,0.1544451872657,0.856890459363958,9,0.900874635568513,0.228339679621849,0.195662092962185,0.166211922268908,0.184500612745098,0.0511007528011205,0.18719012605042,0.284012605042017,0.149106617647059,0.114976693802521,0.771103896103896,0,0.219252483241578,-0.661376691147486,-0.332640574046917,0.138109511062618,1,0.998647489295053
"120","ML163588521","Macaulay Library",2019,"6/8/19","","New York",44.2352,-73.7092,"Descending","Triplet","Nick Tepper","ML163588521_terminal_strophes.wav",1.17882689556509,0.164519787675662,0.848300970873786,6,0.868312757201646,0.222742395437262,0.188952590304183,0.171111573193916,0.197062143536122,0.0559559173003802,0.20922647338403,0.277346720532319,0.145971958174905,0.136781131178707,0.937037037037037,0,0.346201310146732,-0.279428908982956,-0.503403245973555,0.422807998684466,1,0.995424471365556
"121","ML163885511","Macaulay Library",2019,"","","Nova Scotia",44.6448,-63.4524,"Ascending","Triplet","Aaron Marshall","ML163885511_terminal_strophes.wav",1.17721518987342,0.163151640686235,0.849462365591398,9,0.89974293059126,0.22511277961889,0.191224834299917,0.188266362883181,0.209244614747307,0.0796097763048881,0.222692212096106,0.304991507870754,0.17944473902237,0.133534641673571,0.744154676258993,0,0.883195091385298,-0.454008859628493,-0.782743409357403,0.278075737345163,1,0.998505468939047
"123","ML169021","Macaulay Library",2012,"7/6/12","","New York",44.51041,-73.88525,"Descending","Triplet","Matthew Medler","ML169021_terminal_strophes.wav",1.15336134453782,0.142680587278111,0.867030965391621,9,0.8005698005698,0.221616151147959,0.19214806547619,0.151242594954649,0.18891868622449,0.0543612174036281,0.205065582482993,0.280955994897959,0.147259693877551,0.111817256590136,0.759320175438596,0,0.150693536262786,0.0330482169662106,-0.65455297522252,0.160845961019932,1,0.91958237419897
"124","ML18735","Macaulay Library",1980,"15/06/1980","","Alberta",53.5428,-113.9034,"Ascending","Triplet","Oliver Hewitt","ML18735_terminal_strophes.wav",1.08653846153846,0.0829969195709682,0.920353982300885,9,0.931623931623932,0.182744828015952,0.168189930209372,0.117517323030907,0.126142447657029,0.0452819042871386,0.1471661889332,0.278160269192423,0.107382801595214,0.0824777542372881,0.768072289156626,0,-0.407873709136975,-1.22177729184991,-0.141098937620318,-0.184998020757028,1,0.999736446149229
"125","ML205318","Macaulay Library",2012,"7/6/12","","Massachusetts",42.3566,-73.1796,"Ascending","Triplet","David Kazdan","WTSP1.wav",1.17,0.157003748809665,0.854700854700855,6,0.796791443850267,0.190156519396552,0.162526939655172,0.121082570043103,0.151962688577586,0.0576970635775862,0.154400592672414,0.260043103448276,0.111601831896552,0.108893049568966,0.975728155339806,0,-0.641288737824319,-0.219284510653269,0.0173640182711775,-0.183818589583491,1,0.934985964857104
"126","ML205319","Macaulay Library",2012,"7/6/12","","Massachusetts",42.3566,-73.1795,"Ascending","Triplet","Laura Gooch","ML205319_terminal_strophes.wav",1.33333333333333,0.287682072451781,0.75,6,0.782608695652174,0.19706090190609,0.147795676429568,0.116937238493724,0.14941980474198,0.0584686192468619,0.152668061366806,0.274477684797769,0.109357973035797,0.107192468619247,0.98019801980198,0,-0.241610280159903,-0.0061778234006004,0.362803045447968,-0.466174247741433,1,0.897996700077436
"127","ML219779","Macaulay Library",2009,"8/6/09","","New York",42.6658,-76.3468,"Descending","Triplet","Bob Mcguire","WTSP49.wav",1.19874804381847,0.181277715363056,0.83420365535248,6,0.902439024390244,0.207142951251647,0.172799407114625,0.150083992094862,0.166309288537549,0.054354743083004,0.17198814229249,0.259604743083004,0.123853096179183,0.123312252964427,0.995633187772925,0,-0.173593215574719,-0.659506674549118,0.0752131975375346,0.291061167656286,1,0.999157288917167
"128","ML219798","Macaulay Library",2009,"15/06/2009","","New York",44.485,-74.4034,"Ascending","Triplet","Bob Mcguire","ML219798_terminal_strophes.wav",1.07852193995381,0.0755915296664077,0.927194860813704,9,0.891050583657587,0.188685564159292,0.17494828539823,0.123366150442478,0.138450221238938,0.0527942477876107,0.150301991150442,0.298987831858407,0.112807300884956,0.0949488384955752,0.841690544412607,0,-0.231755037133561,-1.04638697992116,-0.39253829924234,-0.535071287859118,1,0.998066742162757
"129","ML219799","Macaulay Library",2009,"15/06/2009","","New York",44.485,-74.4034,"Descending","Triplet","Bob Mcguire","ML219799_terminal_strophes.wav",1.15625,0.145182009844498,0.864864864864865,9,0.893238434163701,0.194260531519655,0.168009108341323,0.135161173697667,0.151315895653563,0.0624649248961329,0.155085330776606,0.269783856663471,0.1279453978907,0.101774748322148,0.795454545454545,0,-0.347123137962486,-0.816862131283121,0.0259703420452099,-0.0756626156501046,1,0.998121395979391
"130","ML224605","Macaulay Library",2009,"16/06/2009","","New York",44.4805,-74.4072,"Ascending","Triplet","Bob Mcguire","ML224605_terminal_strophes.wav",1.32075471698113,0.278203328497237,0.757142857142857,6,0.950248756218905,0.2270625,0.17191875,0.1548890625,0.1629984375,0.0681187500000001,0.170296875,0.329240625,0.130290625,0.127046875,0.975103734439834,0,0.92532348146232,-1.02955248299171,0.0106179191344027,-0.607935717398812,1,0.999942607243032
"131","ML224609","Macaulay Library",2009,"16/06/2009","","New York",44.4853,-74.4022,"Ascending","Triplet","Bob Mcguire","ML224609_terminal_strophes.wav",1.16666666666667,0.154150679827258,0.857142857142857,6,0.962616822429907,0.204365092470277,0.175170079260238,0.16706035336856,0.173548134081902,0.0600119715984148,0.180035914795244,0.269242899603699,0.134080801409071,0.132999504623514,0.991935483870967,0,0.0932798742863431,-1.0193588390861,-0.086581164132883,0.406597330748565,1,0.999977685033317
"132","ML224610","Macaulay Library",2009,"16/06/2009","","New York",44.4854,-74.4022,"Descending","Triplet","Bob Mcguire","WTSP62.wav",1.18446601941748,0.169292056503621,0.844262295081967,6,0.966507177033493,0.197815728476821,0.167008360927152,0.16376548013245,0.169440521523179,0.0591825745033112,0.170251241721854,0.26105190397351,0.131877152317881,0.129715231788079,0.983606557377049,0,-0.0704523893169938,-1.06204488075774,0.121662050072195,0.407023532897138,1,0.999983350245907
"133","ML26122","Macaulay Library",1980,"23/03/1980","","New York",40.6057,-73.8713,"Ascending","Triplet","Thomas Davis","ML26122_terminal_strophes.wav",1.54564755838641,0.435442954180268,0.646978021978022,6,0.760330578512397,0.197478995057661,0.127764569604613,0.074868410214168,0.0984682351729819,0.0642891783360791,0.10741989291598,0.333652697693575,0.0813787067545305,0.0770385090609555,0.946666666666667,0,0.166723025100051,-0.206441284389913,0.804516833980581,-1.93253066455527,1,0.793850645515764
"134","ML27192051","Macaulay Library",2016,"15/04/2016","","Tennessee",35.8856,-84.1208,"Ascending","Doublet","Colin Sumrall","ML27192051_terminal_strophes.wav",2.17241379310345,0.775838896405059,0.46031746031746,5,0.829629629629629,0.306665625,0.141163541666667,0.181727777777778,0.219046875,0.162256944444444,0.253120833333333,0.322891319444444,0.230404861111111,0.107900868055556,0.468309859154929,2,2.33242481168955,0.817718454235394,0.367858964533097,0.14303251120326,2,0.949504892036678
"135","ML27192071","Macaulay Library",2016,"15/04/2016","","Tennessee",35.8856,-84.1201,"Ascending","Doublet","Colin Sumrall","ML27192071_terminal_strophes.wav",2.3312101910828,0.846387528053058,0.42896174863388,5,0.721374045801527,0.297205806213018,0.127489922337278,0.15347512943787,0.212753883136095,0.126677884615385,0.240363165680473,0.303702107988166,0.210047090729783,0.0714593195266272,0.34020618556701,2,1.8236670137655,1.46532095108909,0.612912270147421,-0.0153284636614333,2,0.999719031169839
"136","ML27522691","Macaulay Library",2016,"23/04/2016","","North Carolina",36.1726,-79.5561,"Ascending","Triplet","Martin Wall","ML27522691_terminal_strophes.wav",1.28325508607199,0.249399885880764,0.779268292682927,6,0.788793103448276,0.221550810473815,0.172647521820449,0.148330969451372,0.188048004987531,0.0770024158354115,0.191290211970075,0.316115180798005,0.138334164588529,0.137253428927681,0.9921875,0,0.615675687255834,0.0482262224162803,-0.402639228241686,-0.551063864706439,1,0.918465574168139
"137","ML28196461","Macaulay Library",2016,"3/5/16","","Ohia",39.8062,-82.7593,"Descending","Doublet","Jeffery Roth","ML28196461_terminal_strophes.wav",1.23076923076923,0.207639364778244,0.8125,6,0.861386138613862,0.15659328358209,0.127232042910448,0.0709563316231344,0.0823745918843284,0.0407795009328358,0.101133162313433,0.15659328358209,0.0712281949626866,0.0581787546641791,0.81679389312977,0,-2.20427275222354,-0.561608510334978,1.48492724349715,0.755401765475737,1,0.992525525587768
"138","ML29804391","Macaulay Library",2012,"31/05/2012","","Vermont",44.6433,-72.6314,"Ascending","Triplet","Paul Marvin","WTSP66.wav",1.25773195876289,0.229310066229873,0.795081967213115,6,0.429245283018868,0.198174929676512,0.157565312939522,0.073909502461322,0.172184774964838,0.0649753867791843,0.180306698312236,0.271272239803094,0.108833772855134,0.0985460032817628,0.90547263681592,0,-0.819600614213034,2.14502713318487,-0.524728546466379,-0.926407438339359,3,0.999767075387186
"139","ML29893601","Macaulay Library",2016,"1/6/16","","British Columbia",50.9737,-118.2015,"Ascending","Doublet","John Woods","ML29893601_terminal_strophes.wav",1.17721518987342,0.163151640686235,0.849462365591398,8,0.691119691119691,0.150939741035857,0.128217629482072,0.0968394754316069,0.140119687915007,0.0754698705179283,0.188268924302789,0.199629980079681,0.116045069721116,0.0994092380478087,0.856643356643357,2,-1.16829794710653,0.833613492279898,-0.0122969903953249,0.823998940659403,3,0.734112719558634
"141","ML31612451","Macaulay Library",2016,"12/7/16","","New York",44.3095,-73.9371,"Descending","Doublet or Triplet","Glen Chapman","ML31612451_terminal_strophes_doublet.wav",2.38194444444444,0.867917147589939,0.419825072886297,5,0.986928104575163,0.279235423322684,0.117230031948882,0.122928714057508,0.124556908945687,0.0618714057507987,0.193755191693291,0.280049520766773,0.190498801916933,0.0586150159744409,0.307692307692308,2,1.59540302184991,-0.297970635196571,1.59707005588038,0.382465616060411,2,0.999929260997939
"142","ML34904071","Macaulay Library",2016,"25/06/2016","","Vermont",43.45,-73.0364,"Descending","Doublet","Roy Pilcher","ML34904071_terminal_strophes.wav",1.96932515337423,0.677690922323253,0.50778816199377,5,0.89,0.261054581447964,0.132560426093514,0.144759238310709,0.162650829562594,0.121174868024133,0.22445814479638,0.279759426847662,0.185964115133233,0.0683133484162896,0.36734693877551,2,1.50294436761878,0.318486084702391,0.808123952502566,0.5510413651861,2,0.998833524535067
"143","ML36984","Macaulay Library",1986,"14/06/1986","","Maine",44.6166,-66.6,"Descending","Triplet","Charles Duncan","ML36984_terminal_strophes.wav",1.08780487804878,0.0841617923217109,0.919282511210762,9,0.933054393305439,0.180181132542038,0.165637363996044,0.120120755028025,0.128739284536762,0.0549431256181998,0.129277942631058,0.260171859545005,0.110209446092977,0.0900905662710188,0.817448680351906,0,-0.814313873660882,-1.2985117542009,0.15721643925265,-0.150554525415957,1,0.999776438338906
"144","ML38458241","Macaulay Library",2016,"28/10/2016","","North Carolina",36.2145,-81.6465,"Ascending","Doublet","Wilcox Family","ML38458241_terminal_strophes.wav",1.85286103542234,0.616730950115582,0.539705882352941,9,0.876447876447877,0.274306187913907,0.148044663182947,0.12209314638521,0.139304515038631,0.0908975407008831,0.208149989652318,0.316258899006623,0.170069836506623,0.051634105960265,0.30360531309298,0,1.63093038257724,0.103219107241877,0.564921510281428,-0.187593953180895,2,0.999888554318068
"145","ML39355611","Macaulay Library",2016,"8/11/16","","North Carolina",36.2144,-81.6465,"Descending","Doublet","Wilcox Family","ML39355611_terminal_strophes_doublet.wav",2.45333333333333,0.897447644072675,0.407608695652174,5,0.66044776119403,0.298951133144476,0.121855081444759,0.143788996104816,0.217714412181303,0.127541651912181,0.229087553116147,0.302200601983003,0.21608967776204,0.0560533374645893,0.259398496240602,2,1.60944561470957,1.77716797854214,0.742988155290042,-0.286255469575425,2,0.999957279623247
"148","ML39355611","Macaulay Library",2016,"8/11/16","","North Carolina",36.2144,-81.6465,"Descending","Triplet","Wilcox Family","ML39355611_terminal_strophes_triplet.wav",1.24444444444444,0.218689200964829,0.803571428571429,6,0.957597173144877,0.256759027777778,0.20632421875,0.219270052083333,0.228979427083333,0.0962846354166667,0.233025,0.3155546875,0.182320486111111,0.180702256944444,0.991124260355029,0,1.3661077812384,-0.661682121889489,-0.683418678348197,0.387328405269785,1,0.99996721099962
"149","ML39355641","Macaulay Library",2016,"8/11/16","","North Carolina",36.2144,-81.6465,"Descending","Triplet","Wilcox Family","ML39355641_terminal_strophes.wav",1.19787516600266,0.18054929226273,0.834811529933481,6,0.868852459016394,0.243553887605851,0.203321593533487,0.171729792147806,0.197651270207852,0.0550831408775982,0.197651270207852,0.307817551963049,0.14796843725943,0.135007698229407,0.912408759124087,0,0.608104925849194,-0.439263757984133,-0.540316641933757,-0.149163027771441,1,0.995336795657943
"150","ML39901471","Macaulay Library",2015,"7/7/15","","New York",43.6843,-74.7468,"Descending","Triplet","Michael Andersen","ML39901471_terminal_strophes.wav",1.1556420233463,0.14465605390748,0.865319865319865,9,0.916216216216216,0.239624335629921,0.207351697834646,0.182340403543307,0.199014599737533,0.0554013615485564,0.206544881889764,0.298521899606299,0.162008641732283,0.125056471456693,0.771912350597609,0,0.61675477719257,-0.672400728341848,-0.631188015089888,0.212932531328264,1,0.999382314361768
"151","ML39908121","Macaulay Library",2015,"7/7/15","","New York",43.6733,-74.7013,"Ascending","Triplet","Michael Andersen","ML39908121_terminal_strophes.wav",1.27491408934708,0.242878795435942,0.784366576819407,6,0.905263157894737,0.200835470857418,0.157528630780347,0.139664559248555,0.154280617774566,0.0422241690751445,0.154280617774566,0.28257713150289,0.114221790703276,0.109891106695568,0.962085308056872,0,0.0334505125796396,-0.786062405134316,0.304561393348872,-0.25439495776971,1,0.999208368203819
"152","ML41694471","Macaulay Library",2016,"3/12/16","","Tennessee",35.9511,-84.2392,"Ascending","Triplet","Colin Sumrall","ML41694471_terminal_strophes.wav",1.16334661354582,0.151300863136498,0.85958904109589,6,0.863468634686347,0.236481039325843,0.203276509831461,0.189508778089888,0.219473841292135,0.0680287921348314,0.225142907303371,0.304509831460674,0.16305313670412,0.154954470973783,0.950331125827814,0,0.802991668820434,-0.24548345502827,-0.892474449300746,0.229466557280344,1,0.994508950904685
"153","ML43015","Macaulay Library",1956,"12/7/56","","Quebec",46.8027,-71.3334,"Ascending","Triplet","William Gunn","WTSP2.wav",1.03491271820449,0.0343170929241287,0.966265060240964,9,0.769911504424779,0.167838026795005,0.1621760210718,0.0938275234131114,0.121867932708984,0.0609339663544919,0.137505853277836,0.299277445369407,0.0980335848074922,0.084930085848075,0.866336633663367,0,-0.728813040928775,-0.516367651946746,-0.593847402968169,-0.9819588432095,1,0.822946294676596
"154","ML49064811","Macaulay Library",2016,"12/6/16","","Alberta",55.6359,-114.5319,"Ascending","Doublet","Laura Gooch","ML49064811_terminal_strophes.wav",2.29372197309417,0.830175813931563,0.435972629521017,8,0.767543859649123,0.27570625,0.120200378787879,0.141491477272727,0.184343181818182,0.119661363636364,0.271663636363636,0.329877272727273,0.224769318181818,0.0739798295454545,0.329136690647482,2,2.56014357857368,1.32844731646504,0.167382006813173,0.117943970405415,2,0.999845843636461
"155","ML51018801","Macaulay Library",2017,"12/3/17","","Virginia",37.6909,-78.8823,"Ascending","Triplet","Kelly Krechmer","ML51018801_terminal_strophes.wav",1.14105263157895,0.131951197405005,0.876383763837638,9,0.742774566473989,0.218840027777778,0.191787847222222,0.138356425925926,0.186269740740741,0.0597570555555555,0.190576555555556,0.268099222222222,0.136956711111111,0.117091527777778,0.854952830188679,0,-0.308087167207272,0.284515286792342,-0.543598383915822,0.0241079058536567,1,0.648738056648409
"156","ML52577121","Macaulay Library",2017,"25/03/2017","","North Carolina",36.21446,-81.64652,"Descending","Triplet","Wilcox Family","ML52577121_terminal_strophes.wav",1.06855791962175,0.066310000785953,0.935840707964602,6,0.689285714285715,0.24407868757259,0.228418771777003,0.156329159407666,0.226798780487805,0.0688496297909408,0.226798780487805,0.312658318815331,0.157139155052265,0.144179224738676,0.917525773195877,0,0.351645794772167,0.599142141502777,-1.51062915611359,-0.269131854647297,3,0.725387265210394
"157","ML52836791","Macaulay Library",2017,"30/03/2017","","South Carolina",35.10519,-81.26941,"Descending","Doublet","Steven Biggers","ML52836791_terminal_strophes.wav",2.46215139442231,0.901035518325907,0.406148867313916,7,0.842647058823529,0.332960798122066,0.135231651017214,0.154358039906103,0.183182316118936,0.134962265258216,0.26507558685446,0.344275,0.230324823943662,0.0689627543035993,0.299415204678362,1,2.88916887695763,0.858793466182664,0.356315890625171,0.00997100548445637,2,0.999921160944968
"158","ML52837721","Macaulay Library",2017,"30/03/2017","","Ohio",41.01807,-81.5193,"Descending","Triplet","Dennis Mersky","ML52837721_terminal_strophes.wav",1.11274509803922,0.106830023637187,0.898678414096916,7,0.96029776674938,0.244463595664467,0.219694156456173,0.208386368991517,0.217001826107446,0.0476542471724788,0.239078934967012,0.326310438265787,0.172847608388313,0.157232092365693,0.909657320872274,1,1.31116854388786,-0.841667182885356,-1.21387646476033,0.339848299883504,1,0.999968679174987
"159","ML54188011","Macaulay Library",2017,"11/4/17","","Washington",47.66387,-122.42153,"Descending","Doublet","Kevin Kincaid","ML54188011_terminal_strophes.wav",1.04996096799375,0.0487529901392049,0.952416356877324,12,0.50657894736842,0.144926983173077,0.138030829326923,0.0622270132211538,0.122837740384615,0.0553577974759616,0.135768028846154,0.164861177884615,0.0821612079326923,0.0781204927884615,0.950819672131147,0,-2.82603120396151,1.43830722660782,0.0489418259271876,0.23915387835218,3,0.997884667182162
"160","ML54340501","Macaulay Library",2017,"12/4/17","","Missouri",38.36801,-91.24716,"Descending","Doublet","Jack Foreman","ML54340501_terminal_strophes.wav",1.15934065934066,0.147851446399271,0.862559241706161,6,0.62962962962963,0.172010869565217,0.148369565217391,0.0831521739130435,0.132065217391304,0.0440217391304348,0.138586956521739,0.17445652173913,0.0869565217391305,0.0858695652173914,0.987500000000001,0,-2.1865774593755,0.886383586706471,0.496874781878811,0.417118012713877,3,0.931732111317599
"161","ML54492741","Macaulay Library",2017,"14/04/2017","","South Carolina",35.10519,-81.26941,"Ascending","Triplet","Steven Biggers","ML54492741_terminal_strophes.wav",1.20965309200603,0.190333617680652,0.826683291770574,6,0.846473029045643,0.216694069304858,0.1791373665201,0.165357569095477,0.19534889290201,0.0770047503140703,0.20426523241206,0.285322864321608,0.150226811139028,0.141580663735343,0.942446043165468,0,0.395750870117068,-0.17623843468085,-0.446109701093705,0.191742061085304,1,0.98882265143426
"162","ML54547061","Macaulay Library",2017,"14/04/2017","","New York",40.77712,-73.96957,"Ascending","Triplet","Alexis Lamek","ML54547061_terminal_strophes.wav",1.13813229571984,0.129388581776692,0.878632478632479,9,0.870588235294118,0.235997581991359,0.207355140416339,0.199017903901545,0.228601646373396,0.0946679759099241,0.233980508641006,0.308208807934014,0.181375235663786,0.164996600058916,0.909697508896797,0,0.909917412121308,-0.269433582375746,-1.07342158596253,0.308442825547005,1,0.995653477923213
"163","ML54554911","Macaulay Library",2017,"15/04/2017","","Virginia",38.6217,-77.7228,"Descending","Triplet","Kelly Krechmer","ML54554911_terminal_strophes.wav",1.12173913043478,0.114880275998422,0.891472868217054,6,0.975708502024291,0.209164578045685,0.186464546319797,0.195382415926396,0.200246708439086,0.0543179330583756,0.212407439720812,0.270778949873097,0.150793067893401,0.149171637055838,0.989247311827957,0,0.41262908531632,-0.929405719249778,-0.534756145126605,0.824614160903588,1,0.999992802740333
"164","ML54838341","Macaulay Library",2016,"19/06/2016","","Alberta",56.6023,-110.2448,"Descending","Doublet","Laura Gooch","ML54838341_terminal_strophes.wav",2.75510204081633,1.0134544803278,0.362962962962963,5,0.703448275862069,0.328262298387097,0.119147056451613,0.165346935483871,0.235052016129032,0.158052217741935,0.280441370967742,0.353388548387097,0.259908091397849,0.0510630241935484,0.196465696465696,2,2.9963456324593,1.81599508452161,0.152712662457369,-0.275561021529766,2,0.999994818593169
"165","ML55055931","Macaulay Library",2017,"17/04/2017","","North Carolina",36.1384,-81.6723,"Ascending","Triplet","Wilcox Family","ML55055931_terminal_strophes.wav",1.2219730941704,0.20046684264318,0.818348623853211,9,0.959866220735786,0.219964451058201,0.180007605820106,0.154445987654321,0.160903659611993,0.0527376543209877,0.177585978835979,0.261535714285714,0.140777248677249,0.100093915343915,0.711009174311927,0,0.073746125930779,-0.925655872543462,0.149859778055461,0.468748547903975,1,0.999941146313338
"166","ML55530421","Macaulay Library",2017,"23/04/2017","","Virginia",37.6781,-77.9464,"Descending","Doublet","Darrell Peterson","WTSP60.wav",2.1588785046729,0.769588876059888,0.463203463203463,9,0.921501706484642,0.279673169378698,0.129545580621302,0.145284763313609,0.157660872781065,0.109232618343195,0.234069896449704,0.295412352071006,0.200815828402367,0.0581139053254437,0.289389067524116,0,1.97897446010911,0.237834587513635,0.840629202850965,0.516423062109564,2,0.999921204552572
"167","ML55593151","Macaulay Library",2017,"24/04/2017","","Maine",44.2261,-69.7787,"Ascending","Triplet","Jeff Wella","ML55593151_terminal_strophes.wav",1.15831663326653,0.146967772920859,0.863321799307958,9,0.881844380403458,0.233148848684211,0.201282483552632,0.164575657894737,0.186626644736842,0.0543207236842105,0.203299342105263,0.285587171052632,0.148763486842105,0.118187911184211,0.794468546637744,0,0.363179839709989,-0.453453035055421,-0.548735572781899,0.270356463636358,1,0.996813697495882
