"","file.name","max_min_ratio","log_max_min_ratio","min_max_ratio","note_number","mid_to_long_ratio","max_mean_int","min_mean_int","med_note_durs","long_note_durs","short_note_durs","max_note_dur","max_onset_interval_dur","max_mean_dur","min_mean_dur","min_max_dur_ratio"
"208","WTSP28.wav",1.01805869074492,0.0178975694575427,0.982261640798226,11,0.435695538057743,0.145852099900596,0.143264922962227,0.0447366012259774,0.102678584741551,0.0384034076789264,0.121273918986083,0.184336356858847,0.0671049018389662,0.0591816724652087,0.881927710843374
"209","WTSP29.wav",2.6231884057971,0.964390526668567,0.38121546961326,7,0.855095541401274,0.292458128683694,0.111489562868369,0.144613273575639,0.169119433529797,0.130879052062868,0.239137033398821,0.313463408644401,0.22903834111002,0.0473965291421087,0.206937095825985
"210","WTSP30.wav",1.01165501165501,0.011587615172388,0.988479262672811,7,0.898989898989899,0.233819444444444,0.231125672043011,0.191796594982079,0.213346774193548,0.0767725134408603,0.214963037634409,0.287694892473118,0.174556451612903,0.152467517921147,0.873456790123457
"211","WTSP31.wav",1.36,0.307484699747961,0.735294117647059,6,0.936170212765958,0.166165760869565,0.122180706521739,0.10751902173913,0.114849864130435,0.0863410326086957,0.123809782608696,0.241103260869565,0.106975996376812,0.098830615942029,0.923857868020304
"212","WTSP33.wav",2.52307692307692,0.925479157928562,0.396341463414634,7,0.837735849056604,0.26556387283237,0.105253973988439,0.119827601156069,0.143037451830443,0.101205744219653,0.22184299132948,0.296330419075145,0.186218569364162,0.0421015895953757,0.226086956521739
"213","WTSP34.wav",1.09055673009161,0.086688327398708,0.916962843295639,12,0.91304347826087,0.166480547188755,0.152656475903615,0.118607304216867,0.129903237951807,0.0790715361445783,0.130710090361446,0.235600903614458,0.110000878514056,0.108387173694779,0.985330073349633
"214","WTSP35.wav",1.2,0.182321556793954,0.833333333333334,6,0.939086294416244,0.199511269181586,0.166259390984655,0.150038962595908,0.159771219629156,0.0348739210358056,0.171936540920716,0.274125239769821,0.120571851023018,0.109217551150895,0.905829596412556
"215","WTSP36.wav",1,2.22044604925031e-16,1,9,0.779411764705882,0.147449269005848,0.147449269005848,0.0858770467836257,0.110181871345029,0.0685936159844054,0.113422514619883,0.221984064327485,0.0913861403508772,0.0842567251461988,0.921985815602837
"216","WTSP37.wav",1.03386454183267,0.0333037634741594,0.967244701348748,8,0.557195571955719,0.14048709902371,0.13588540213854,0.0817477917247791,0.146712924221292,0.0706495815899582,0.151043933054393,0.18352649930265,0.105162308228731,0.101508019525802,0.965250965250965
"217","WTSP39.wav",1.07865168539326,0.0757118217356964,0.927083333333333,6,0.92619926199262,0.233030769230769,0.216038942307692,0.203092788461538,0.219275480769231,0.0647307692307692,0.226557692307692,0.326890384615385,0.165063461538462,0.159669230769231,0.967320261437908
"218","WTSP40.wav",1.64197530864198,0.495899973549315,0.609022556390978,6,0.762135922330097,0.21588554526749,0.131479166666667,0.127421167695473,0.167189557613169,0.0657395833333334,0.267827932098765,0.327886316872428,0.155286093964335,0.0849474451303155,0.547038327526132
"219","WTSP41.wav",1,2.22044604925031e-16,1,9,0.65236051502146,0.145480049875312,0.145480049875312,0.0821280133000832,0.125893599334996,0.0486284289276808,0.145885286783042,0.194513715710723,0.0875311720698255,0.0839650872817955,0.959259259259259
"220","WTSP42.wav",1.26447574334898,0.234657604143561,0.790841584158416,6,0.94392523364486,0.218423533083645,0.172738412921348,0.163817649812734,0.173549391385768,0.0519026217228464,0.176793305243446,0.306549859550562,0.133541120474407,0.125971988139825,0.94331983805668
"221","WTSP43.wav",1.20855614973262,0.189426382417699,0.827433628318584,6,0.835365853658537,0.183552190721649,0.151877255154639,0.111268363402062,0.133197164948454,0.0665985824742268,0.134821520618557,0.251775128865979,0.104500214776632,0.102875859106529,0.984455958549223
"222","WTSP44.wav",1.15551181102362,0.144543372249614,0.86541737649063,9,0.84,0.236609398638427,0.204765885022693,0.158008320726172,0.188105143721634,0.049982223903177,0.195091906202723,0.296668683812405,0.148011875945537,0.112056921331316,0.757080610021786
